quote_date,tube_assembly_id,annual_usage
8/1/2013,TA-08827,0
8/1/2013,TA-08827,0
8/1/2013,TA-08827,0
8/1/2013,TA-08827,0
8/1/2013,TA-08827,0
8/1/2013,TA-08827,0
8/1/2013,TA-08827,0
8/1/2013,TA-08827,0
8/1/2013,TA-09299,0
8/1/2013,TA-09299,0
8/1/2013,TA-09299,0
8/1/2013,TA-09299,0
8/1/2013,TA-09299,0
8/1/2013,TA-09299,0
8/1/2013,TA-09299,0
8/1/2013,TA-09299,0
8/1/2013,TA-09370,0
8/1/2013,TA-09370,0
8/1/2013,TA-09370,0
8/1/2013,TA-09370,0
8/1/2013,TA-09370,0
8/1/2013,TA-09370,0
8/1/2013,TA-09370,0
8/1/2013,TA-09370,0
8/1/2013,TA-09457,3716
8/1/2013,TA-09458,2867
8/1/2013,TA-09596,0
8/1/2013,TA-09596,0
8/1/2013,TA-09596,0
8/1/2013,TA-09596,0
8/1/2013,TA-09596,0
8/1/2013,TA-09596,0
8/1/2013,TA-09596,0
8/1/2013,TA-09596,0
8/1/2013,TA-09611,101
8/1/2013,TA-09836,72
8/1/2013,TA-09850,82
8/1/2013,TA-09865,43
8/1/2013,TA-10028,798
8/1/2013,TA-10094,256
8/1/2013,TA-10096,49
8/1/2013,TA-10097,1988
8/1/2013,TA-10102,84
8/1/2013,TA-10103,258
8/1/2013,TA-10104,148
8/1/2013,TA-10126,4233
8/1/2013,TA-10127,244
8/1/2013,TA-10830,0
8/1/2013,TA-10830,0
8/1/2013,TA-10830,0
8/1/2013,TA-10830,0
8/1/2013,TA-10830,0
8/1/2013,TA-10830,0
8/1/2013,TA-10830,0
8/1/2013,TA-10830,0
8/1/2013,TA-10913,0
8/1/2013,TA-10913,0
8/1/2013,TA-10913,0
8/1/2013,TA-10913,0
8/1/2013,TA-10913,0
8/1/2013,TA-10913,0
8/1/2013,TA-10913,0
8/1/2013,TA-10913,0
8/1/2013,TA-10914,0
8/1/2013,TA-10914,0
8/1/2013,TA-10914,0
8/1/2013,TA-10914,0
8/1/2013,TA-10914,0
8/1/2013,TA-10914,0
8/1/2013,TA-10914,0
8/1/2013,TA-10914,0
8/1/2013,TA-10920,0
8/1/2013,TA-10920,0
8/1/2013,TA-10920,0
8/1/2013,TA-10920,0
8/1/2013,TA-10920,0
8/1/2013,TA-10920,0
8/1/2013,TA-10920,0
8/1/2013,TA-10920,0
8/1/2013,TA-10929,0
8/1/2013,TA-10929,0
8/1/2013,TA-10929,0
8/1/2013,TA-10929,0
8/1/2013,TA-10929,0
8/1/2013,TA-10929,0
8/1/2013,TA-10929,0
8/1/2013,TA-10929,0
8/1/2013,TA-10930,0
8/1/2013,TA-10930,0
8/1/2013,TA-10930,0
8/1/2013,TA-10930,0
8/1/2013,TA-10930,0
8/1/2013,TA-10930,0
8/1/2013,TA-10930,0
8/1/2013,TA-10930,0
8/1/2013,TA-10941,0
8/1/2013,TA-10941,0
8/1/2013,TA-10941,0
8/1/2013,TA-10941,0
8/1/2013,TA-10941,0
8/1/2013,TA-10941,0
8/1/2013,TA-10941,0
8/1/2013,TA-10941,0
8/1/2013,TA-10944,0
8/1/2013,TA-10944,0
8/1/2013,TA-10944,0
8/1/2013,TA-10944,0
8/1/2013,TA-10944,0
8/1/2013,TA-10944,0
8/1/2013,TA-10944,0
8/1/2013,TA-10944,0
8/1/2013,TA-10960,0
8/1/2013,TA-10960,0
8/1/2013,TA-10960,0
8/1/2013,TA-10960,0
8/1/2013,TA-10960,0
8/1/2013,TA-10960,0
8/1/2013,TA-10960,0
8/1/2013,TA-10960,0
8/1/2013,TA-10963,0
8/1/2013,TA-10963,0
8/1/2013,TA-10963,0
8/1/2013,TA-10963,0
8/1/2013,TA-10963,0
8/1/2013,TA-10963,0
8/1/2013,TA-10963,0
8/1/2013,TA-10963,0
8/1/2013,TA-10964,0
8/1/2013,TA-10964,0
8/1/2013,TA-10964,0
8/1/2013,TA-10964,0
8/1/2013,TA-10964,0
8/1/2013,TA-10964,0
8/1/2013,TA-10964,0
8/1/2013,TA-10964,0
8/1/2013,TA-10971,0
8/1/2013,TA-10971,0
8/1/2013,TA-10971,0
8/1/2013,TA-10971,0
8/1/2013,TA-10971,0
8/1/2013,TA-10971,0
8/1/2013,TA-10971,0
8/1/2013,TA-10971,0
8/1/2013,TA-10975,0
8/1/2013,TA-10975,0
8/1/2013,TA-10975,0
8/1/2013,TA-10975,0
8/1/2013,TA-10975,0
8/1/2013,TA-10975,0
8/1/2013,TA-10975,0
8/1/2013,TA-10975,0
8/1/2013,TA-10978,0
8/1/2013,TA-10978,0
8/1/2013,TA-10978,0
8/1/2013,TA-10978,0
8/1/2013,TA-10978,0
8/1/2013,TA-10978,0
8/1/2013,TA-10978,0
8/1/2013,TA-10978,0
8/1/2013,TA-10980,0
8/1/2013,TA-10980,0
8/1/2013,TA-10980,0
8/1/2013,TA-10980,0
8/1/2013,TA-10980,0
8/1/2013,TA-10980,0
8/1/2013,TA-10980,0
8/1/2013,TA-10980,0
8/1/2013,TA-10985,0
8/1/2013,TA-10985,0
8/1/2013,TA-10985,0
8/1/2013,TA-10985,0
8/1/2013,TA-10985,0
8/1/2013,TA-10985,0
8/1/2013,TA-10985,0
8/1/2013,TA-10985,0
8/1/2013,TA-11372,0
8/1/2013,TA-11372,0
8/1/2013,TA-11372,0
8/1/2013,TA-11372,0
8/1/2013,TA-11372,0
8/1/2013,TA-11372,0
8/1/2013,TA-11372,0
8/1/2013,TA-11372,0
8/1/2013,TA-12654,1988
8/1/2013,TA-12655,926
8/1/2013,TA-12659,1359
8/1/2013,TA-12660,1359
8/1/2013,TA-12663,1680
8/1/2013,TA-12664,898
8/1/2013,TA-12931,47
8/1/2013,TA-12931,47
8/1/2013,TA-12931,47
8/1/2013,TA-12935,25
8/1/2013,TA-12935,25
8/1/2013,TA-12935,25
8/1/2013,TA-12936,28
8/1/2013,TA-12936,28
8/1/2013,TA-12936,28
8/1/2013,TA-12936,28
8/1/2013,TA-12999,28
8/1/2013,TA-12999,28
8/1/2013,TA-12999,28
8/1/2013,TA-12999,28
8/1/2013,TA-13000,41
8/1/2013,TA-13000,41
8/1/2013,TA-13000,41
8/1/2013,TA-13000,41
8/1/2013,TA-13706,656
8/1/2013,TA-13708,2538
8/1/2013,TA-13722,2500
8/1/2013,TA-14048,1320
8/1/2013,TA-14428,39
8/1/2013,TA-14430,1320
8/1/2013,TA-14863,3360
8/1/2013,TA-14865,3330
8/1/2013,TA-14868,3330
8/1/2013,TA-14870,2740
8/1/2013,TA-14902,1772
8/1/2013,TA-15126,317
8/1/2013,TA-15695,1
8/1/2013,TA-15753,160
8/1/2013,TA-15755,600
8/1/2013,TA-15786,784
8/1/2013,TA-15787,784
8/1/2013,TA-16409,780
8/1/2013,TA-16434,1
8/1/2013,TA-16719,784
8/1/2013,TA-16801,2350
8/1/2013,TA-16802,950
8/1/2013,TA-17461,0
8/1/2013,TA-17461,0
8/1/2013,TA-17461,0
8/1/2013,TA-17461,0
8/1/2013,TA-17461,0
8/1/2013,TA-17461,0
8/1/2013,TA-17461,0
8/1/2013,TA-17461,0
8/1/2013,TA-17464,0
8/1/2013,TA-17464,0
8/1/2013,TA-17464,0
8/1/2013,TA-17464,0
8/1/2013,TA-17464,0
8/1/2013,TA-17464,0
8/1/2013,TA-17464,0
8/1/2013,TA-17464,0
8/1/2013,TA-17478,0
8/1/2013,TA-17478,0
8/1/2013,TA-17478,0
8/1/2013,TA-17478,0
8/1/2013,TA-17478,0
8/1/2013,TA-17478,0
8/1/2013,TA-17478,0
8/1/2013,TA-17478,0
8/1/2013,TA-17538,0
8/1/2013,TA-17538,0
8/1/2013,TA-17538,0
8/1/2013,TA-17538,0
8/1/2013,TA-17538,0
8/1/2013,TA-17538,0
8/1/2013,TA-17538,0
8/1/2013,TA-17538,0
8/1/2013,TA-17539,0
8/1/2013,TA-17539,0
8/1/2013,TA-17539,0
8/1/2013,TA-17539,0
8/1/2013,TA-17539,0
8/1/2013,TA-17539,0
8/1/2013,TA-17539,0
8/1/2013,TA-17539,0
8/1/2013,TA-17540,0
8/1/2013,TA-17540,0
8/1/2013,TA-17540,0
8/1/2013,TA-17540,0
8/1/2013,TA-17540,0
8/1/2013,TA-17540,0
8/1/2013,TA-17540,0
8/1/2013,TA-17540,0
8/1/2013,TA-17546,0
8/1/2013,TA-17546,0
8/1/2013,TA-17546,0
8/1/2013,TA-17546,0
8/1/2013,TA-17546,0
8/1/2013,TA-17546,0
8/1/2013,TA-17546,0
8/1/2013,TA-17546,0
8/1/2013,TA-17556,0
8/1/2013,TA-17556,0
8/1/2013,TA-17556,0
8/1/2013,TA-17556,0
8/1/2013,TA-17556,0
8/1/2013,TA-17556,0
8/1/2013,TA-17556,0
8/1/2013,TA-17556,0
8/1/2013,TA-17560,0
8/1/2013,TA-17560,0
8/1/2013,TA-17560,0
8/1/2013,TA-17560,0
8/1/2013,TA-17560,0
8/1/2013,TA-17560,0
8/1/2013,TA-17560,0
8/1/2013,TA-17560,0
8/1/2013,TA-17561,0
8/1/2013,TA-17561,0
8/1/2013,TA-17561,0
8/1/2013,TA-17561,0
8/1/2013,TA-17561,0
8/1/2013,TA-17561,0
8/1/2013,TA-17561,0
8/1/2013,TA-17561,0
8/1/2013,TA-17566,0
8/1/2013,TA-17566,0
8/1/2013,TA-17566,0
8/1/2013,TA-17566,0
8/1/2013,TA-17566,0
8/1/2013,TA-17566,0
8/1/2013,TA-17566,0
8/1/2013,TA-17566,0
8/1/2013,TA-17573,0
8/1/2013,TA-17573,0
8/1/2013,TA-17573,0
8/1/2013,TA-17573,0
8/1/2013,TA-17573,0
8/1/2013,TA-17573,0
8/1/2013,TA-17573,0
8/1/2013,TA-17573,0
8/1/2013,TA-17574,0
8/1/2013,TA-17574,0
8/1/2013,TA-17574,0
8/1/2013,TA-17574,0
8/1/2013,TA-17574,0
8/1/2013,TA-17574,0
8/1/2013,TA-17574,0
8/1/2013,TA-17574,0
8/1/2013,TA-17575,0
8/1/2013,TA-17575,0
8/1/2013,TA-17575,0
8/1/2013,TA-17575,0
8/1/2013,TA-17575,0
8/1/2013,TA-17575,0
8/1/2013,TA-17575,0
8/1/2013,TA-17575,0
8/1/2013,TA-17614,0
8/1/2013,TA-17614,0
8/1/2013,TA-17614,0
8/1/2013,TA-17614,0
8/1/2013,TA-17614,0
8/1/2013,TA-17614,0
8/1/2013,TA-17614,0
8/1/2013,TA-17614,0
8/1/2013,TA-17772,784
8/1/2013,TA-18656,0
8/1/2013,TA-18656,0
8/1/2013,TA-18656,0
8/1/2013,TA-18656,0
8/1/2013,TA-18656,0
8/1/2013,TA-18656,0
8/1/2013,TA-18656,0
8/1/2013,TA-18656,0
8/1/2013,TA-18675,0
8/1/2013,TA-18675,0
8/1/2013,TA-18675,0
8/1/2013,TA-18675,0
8/1/2013,TA-18675,0
8/1/2013,TA-18675,0
8/1/2013,TA-18675,0
8/1/2013,TA-18675,0
8/1/2013,TA-18694,0
8/1/2013,TA-18694,0
8/1/2013,TA-18694,0
8/1/2013,TA-18694,0
8/1/2013,TA-18694,0
8/1/2013,TA-18694,0
8/1/2013,TA-18694,0
8/1/2013,TA-18694,0
8/1/2013,TA-18725,0
8/1/2013,TA-18725,0
8/1/2013,TA-18725,0
8/1/2013,TA-18725,0
8/1/2013,TA-18725,0
8/1/2013,TA-18725,0
8/1/2013,TA-18725,0
8/1/2013,TA-18725,0
8/1/2013,TA-18889,0
8/1/2013,TA-18889,0
8/1/2013,TA-18889,0
8/1/2013,TA-18889,0
8/1/2013,TA-18889,0
8/1/2013,TA-18889,0
8/1/2013,TA-18889,0
8/1/2013,TA-18889,0
8/1/2013,TA-18892,0
8/1/2013,TA-18892,0
8/1/2013,TA-18892,0
8/1/2013,TA-18892,0
8/1/2013,TA-18892,0
8/1/2013,TA-18892,0
8/1/2013,TA-18892,0
8/1/2013,TA-18892,0
8/1/2013,TA-18897,0
8/1/2013,TA-18897,0
8/1/2013,TA-18897,0
8/1/2013,TA-18897,0
8/1/2013,TA-18897,0
8/1/2013,TA-18897,0
8/1/2013,TA-18897,0
8/1/2013,TA-18897,0
8/1/2013,TA-18898,0
8/1/2013,TA-18898,0
8/1/2013,TA-18898,0
8/1/2013,TA-18898,0
8/1/2013,TA-18898,0
8/1/2013,TA-18898,0
8/1/2013,TA-18898,0
8/1/2013,TA-18898,0
8/1/2013,TA-18909,0
8/1/2013,TA-18909,0
8/1/2013,TA-18909,0
8/1/2013,TA-18909,0
8/1/2013,TA-18909,0
8/1/2013,TA-18909,0
8/1/2013,TA-18909,0
8/1/2013,TA-18909,0
8/1/2013,TA-18934,0
8/1/2013,TA-18934,0
8/1/2013,TA-18934,0
8/1/2013,TA-18934,0
8/1/2013,TA-18934,0
8/1/2013,TA-18934,0
8/1/2013,TA-18934,0
8/1/2013,TA-18934,0
8/1/2013,TA-18935,0
8/1/2013,TA-18935,0
8/1/2013,TA-18935,0
8/1/2013,TA-18935,0
8/1/2013,TA-18935,0
8/1/2013,TA-18935,0
8/1/2013,TA-18935,0
8/1/2013,TA-18935,0
8/1/2013,TA-18936,0
8/1/2013,TA-18936,0
8/1/2013,TA-18936,0
8/1/2013,TA-18936,0
8/1/2013,TA-18936,0
8/1/2013,TA-18936,0
8/1/2013,TA-18936,0
8/1/2013,TA-18936,0
8/1/2013,TA-18940,0
8/1/2013,TA-18940,0
8/1/2013,TA-18940,0
8/1/2013,TA-18940,0
8/1/2013,TA-18940,0
8/1/2013,TA-18940,0
8/1/2013,TA-18940,0
8/1/2013,TA-18940,0
8/1/2013,TA-18941,0
8/1/2013,TA-18941,0
8/1/2013,TA-18941,0
8/1/2013,TA-18941,0
8/1/2013,TA-18941,0
8/1/2013,TA-18941,0
8/1/2013,TA-18941,0
8/1/2013,TA-18941,0
8/1/2013,TA-18952,0
8/1/2013,TA-18952,0
8/1/2013,TA-18952,0
8/1/2013,TA-18952,0
8/1/2013,TA-18952,0
8/1/2013,TA-18952,0
8/1/2013,TA-18952,0
8/1/2013,TA-18952,0
8/1/2013,TA-18959,0
8/1/2013,TA-18959,0
8/1/2013,TA-18959,0
8/1/2013,TA-18959,0
8/1/2013,TA-18959,0
8/1/2013,TA-18959,0
8/1/2013,TA-18959,0
8/1/2013,TA-18959,0
8/1/2013,TA-18960,0
8/1/2013,TA-18960,0
8/1/2013,TA-18960,0
8/1/2013,TA-18960,0
8/1/2013,TA-18960,0
8/1/2013,TA-18960,0
8/1/2013,TA-18960,0
8/1/2013,TA-18960,0
8/1/2013,TA-18962,0
8/1/2013,TA-18962,0
8/1/2013,TA-18962,0
8/1/2013,TA-18962,0
8/1/2013,TA-18962,0
8/1/2013,TA-18962,0
8/1/2013,TA-18962,0
8/1/2013,TA-18962,0
8/1/2013,TA-18963,0
8/1/2013,TA-18963,0
8/1/2013,TA-18963,0
8/1/2013,TA-18963,0
8/1/2013,TA-18963,0
8/1/2013,TA-18963,0
8/1/2013,TA-18963,0
8/1/2013,TA-18963,0
8/1/2013,TA-18968,0
8/1/2013,TA-18968,0
8/1/2013,TA-18968,0
8/1/2013,TA-18968,0
8/1/2013,TA-18968,0
8/1/2013,TA-18968,0
8/1/2013,TA-18968,0
8/1/2013,TA-18968,0
8/1/2013,TA-18971,0
8/1/2013,TA-18971,0
8/1/2013,TA-18971,0
8/1/2013,TA-18971,0
8/1/2013,TA-18971,0
8/1/2013,TA-18971,0
8/1/2013,TA-18971,0
8/1/2013,TA-18971,0
8/1/2013,TA-19112,0
8/1/2013,TA-19112,0
8/1/2013,TA-19112,0
8/1/2013,TA-19112,0
8/1/2013,TA-19112,0
8/1/2013,TA-19112,0
8/1/2013,TA-19112,0
8/1/2013,TA-19112,0
8/1/2013,TA-19113,0
8/1/2013,TA-19113,0
8/1/2013,TA-19113,0
8/1/2013,TA-19113,0
8/1/2013,TA-19113,0
8/1/2013,TA-19113,0
8/1/2013,TA-19113,0
8/1/2013,TA-19113,0
8/1/2013,TA-19129,0
8/1/2013,TA-19129,0
8/1/2013,TA-19129,0
8/1/2013,TA-19129,0
8/1/2013,TA-19129,0
8/1/2013,TA-19129,0
8/1/2013,TA-19129,0
8/1/2013,TA-19129,0
8/1/2013,TA-19130,0
8/1/2013,TA-19130,0
8/1/2013,TA-19130,0
8/1/2013,TA-19130,0
8/1/2013,TA-19130,0
8/1/2013,TA-19130,0
8/1/2013,TA-19130,0
8/1/2013,TA-19130,0
8/1/2013,TA-19139,0
8/1/2013,TA-19139,0
8/1/2013,TA-19139,0
8/1/2013,TA-19139,0
8/1/2013,TA-19139,0
8/1/2013,TA-19139,0
8/1/2013,TA-19139,0
8/1/2013,TA-19139,0
8/1/2013,TA-19140,0
8/1/2013,TA-19140,0
8/1/2013,TA-19140,0
8/1/2013,TA-19140,0
8/1/2013,TA-19140,0
8/1/2013,TA-19140,0
8/1/2013,TA-19140,0
8/1/2013,TA-19140,0
8/1/2013,TA-19145,0
8/1/2013,TA-19145,0
8/1/2013,TA-19145,0
8/1/2013,TA-19145,0
8/1/2013,TA-19145,0
8/1/2013,TA-19145,0
8/1/2013,TA-19145,0
8/1/2013,TA-19145,0
8/1/2013,TA-19149,0
8/1/2013,TA-19149,0
8/1/2013,TA-19149,0
8/1/2013,TA-19149,0
8/1/2013,TA-19149,0
8/1/2013,TA-19149,0
8/1/2013,TA-19149,0
8/1/2013,TA-19149,0
8/1/2013,TA-19169,0
8/1/2013,TA-19169,0
8/1/2013,TA-19169,0
8/1/2013,TA-19169,0
8/1/2013,TA-19169,0
8/1/2013,TA-19169,0
8/1/2013,TA-19169,0
8/1/2013,TA-19169,0
8/1/2013,TA-19171,0
8/1/2013,TA-19171,0
8/1/2013,TA-19171,0
8/1/2013,TA-19171,0
8/1/2013,TA-19171,0
8/1/2013,TA-19171,0
8/1/2013,TA-19171,0
8/1/2013,TA-19171,0
8/1/2013,TA-19174,0
8/1/2013,TA-19174,0
8/1/2013,TA-19174,0
8/1/2013,TA-19174,0
8/1/2013,TA-19174,0
8/1/2013,TA-19174,0
8/1/2013,TA-19174,0
8/1/2013,TA-19174,0
8/1/2013,TA-19175,0
8/1/2013,TA-19175,0
8/1/2013,TA-19175,0
8/1/2013,TA-19175,0
8/1/2013,TA-19175,0
8/1/2013,TA-19175,0
8/1/2013,TA-19175,0
8/1/2013,TA-19175,0
8/1/2013,TA-19177,0
8/1/2013,TA-19177,0
8/1/2013,TA-19177,0
8/1/2013,TA-19177,0
8/1/2013,TA-19177,0
8/1/2013,TA-19177,0
8/1/2013,TA-19177,0
8/1/2013,TA-19177,0
8/1/2013,TA-19184,0
8/1/2013,TA-19184,0
8/1/2013,TA-19184,0
8/1/2013,TA-19184,0
8/1/2013,TA-19184,0
8/1/2013,TA-19184,0
8/1/2013,TA-19184,0
8/1/2013,TA-19184,0
8/1/2013,TA-19187,0
8/1/2013,TA-19187,0
8/1/2013,TA-19187,0
8/1/2013,TA-19187,0
8/1/2013,TA-19187,0
8/1/2013,TA-19187,0
8/1/2013,TA-19187,0
8/1/2013,TA-19187,0
8/1/2013,TA-19220,0
8/1/2013,TA-19220,0
8/1/2013,TA-19220,0
8/1/2013,TA-19220,0
8/1/2013,TA-19220,0
8/1/2013,TA-19220,0
8/1/2013,TA-19220,0
8/1/2013,TA-19220,0
8/1/2013,TA-19227,0
8/1/2013,TA-19227,0
8/1/2013,TA-19227,0
8/1/2013,TA-19227,0
8/1/2013,TA-19227,0
8/1/2013,TA-19227,0
8/1/2013,TA-19227,0
8/1/2013,TA-19227,0
8/1/2013,TA-19350,0
8/1/2013,TA-19350,0
8/1/2013,TA-19350,0
8/1/2013,TA-19350,0
8/1/2013,TA-19350,0
8/1/2013,TA-19350,0
8/1/2013,TA-19350,0
8/1/2013,TA-19350,0
8/1/2013,TA-19364,0
8/1/2013,TA-19364,0
8/1/2013,TA-19364,0
8/1/2013,TA-19364,0
8/1/2013,TA-19364,0
8/1/2013,TA-19364,0
8/1/2013,TA-19364,0
8/1/2013,TA-19364,0
8/1/2013,TA-19394,0
8/1/2013,TA-19394,0
8/1/2013,TA-19394,0
8/1/2013,TA-19394,0
8/1/2013,TA-19394,0
8/1/2013,TA-19394,0
8/1/2013,TA-19394,0
8/1/2013,TA-19394,0
8/1/2013,TA-19457,0
8/1/2013,TA-19457,0
8/1/2013,TA-19457,0
8/1/2013,TA-19457,0
8/1/2013,TA-19457,0
8/1/2013,TA-19457,0
8/1/2013,TA-19457,0
8/1/2013,TA-19457,0
8/1/2013,TA-19473,0
8/1/2013,TA-19473,0
8/1/2013,TA-19473,0
8/1/2013,TA-19473,0
8/1/2013,TA-19473,0
8/1/2013,TA-19473,0
8/1/2013,TA-19473,0
8/1/2013,TA-19473,0
8/1/2013,TA-19632,0
8/1/2013,TA-19632,0
8/1/2013,TA-19632,0
8/1/2013,TA-19632,0
8/1/2013,TA-19632,0
8/1/2013,TA-19632,0
8/1/2013,TA-19632,0
8/1/2013,TA-19632,0
8/1/2013,TA-19662,0
8/1/2013,TA-19662,0
8/1/2013,TA-19662,0
8/1/2013,TA-19662,0
8/1/2013,TA-19662,0
8/1/2013,TA-19662,0
8/1/2013,TA-19662,0
8/1/2013,TA-19662,0
8/1/2013,TA-19695,0
8/1/2013,TA-19695,0
8/1/2013,TA-19695,0
8/1/2013,TA-19695,0
8/1/2013,TA-19695,0
8/1/2013,TA-19695,0
8/1/2013,TA-19695,0
8/1/2013,TA-19695,0
8/1/2013,TA-19706,0
8/1/2013,TA-19706,0
8/1/2013,TA-19706,0
8/1/2013,TA-19706,0
8/1/2013,TA-19706,0
8/1/2013,TA-19706,0
8/1/2013,TA-19706,0
8/1/2013,TA-19706,0
8/1/2013,TA-19719,0
8/1/2013,TA-19719,0
8/1/2013,TA-19719,0
8/1/2013,TA-19719,0
8/1/2013,TA-19719,0
8/1/2013,TA-19719,0
8/1/2013,TA-19719,0
8/1/2013,TA-19719,0
8/1/2013,TA-19723,0
8/1/2013,TA-19723,0
8/1/2013,TA-19723,0
8/1/2013,TA-19723,0
8/1/2013,TA-19723,0
8/1/2013,TA-19723,0
8/1/2013,TA-19723,0
8/1/2013,TA-19723,0
8/1/2013,TA-19728,0
8/1/2013,TA-19728,0
8/1/2013,TA-19728,0
8/1/2013,TA-19728,0
8/1/2013,TA-19728,0
8/1/2013,TA-19728,0
8/1/2013,TA-19728,0
8/1/2013,TA-19728,0
8/1/2013,TA-19729,0
8/1/2013,TA-19729,0
8/1/2013,TA-19729,0
8/1/2013,TA-19729,0
8/1/2013,TA-19729,0
8/1/2013,TA-19729,0
8/1/2013,TA-19729,0
8/1/2013,TA-19729,0
8/1/2013,TA-19738,0
8/1/2013,TA-19738,0
8/1/2013,TA-19738,0
8/1/2013,TA-19738,0
8/1/2013,TA-19738,0
8/1/2013,TA-19738,0
8/1/2013,TA-19738,0
8/1/2013,TA-19738,0
8/1/2013,TA-19793,0
8/1/2013,TA-19793,0
8/1/2013,TA-19793,0
8/1/2013,TA-19793,0
8/1/2013,TA-19793,0
8/1/2013,TA-19793,0
8/1/2013,TA-19793,0
8/1/2013,TA-19793,0
8/1/2013,TA-19803,0
8/1/2013,TA-19803,0
8/1/2013,TA-19803,0
8/1/2013,TA-19803,0
8/1/2013,TA-19803,0
8/1/2013,TA-19803,0
8/1/2013,TA-19803,0
8/1/2013,TA-19803,0
8/1/2013,TA-19806,0
8/1/2013,TA-19806,0
8/1/2013,TA-19806,0
8/1/2013,TA-19806,0
8/1/2013,TA-19806,0
8/1/2013,TA-19806,0
8/1/2013,TA-19806,0
8/1/2013,TA-19806,0
8/1/2013,TA-19815,0
8/1/2013,TA-19815,0
8/1/2013,TA-19815,0
8/1/2013,TA-19815,0
8/1/2013,TA-19815,0
8/1/2013,TA-19815,0
8/1/2013,TA-19815,0
8/1/2013,TA-19815,0
8/1/2013,TA-19817,0
8/1/2013,TA-19817,0
8/1/2013,TA-19817,0
8/1/2013,TA-19817,0
8/1/2013,TA-19817,0
8/1/2013,TA-19817,0
8/1/2013,TA-19817,0
8/1/2013,TA-19817,0
8/1/2013,TA-19833,0
8/1/2013,TA-19833,0
8/1/2013,TA-19833,0
8/1/2013,TA-19833,0
8/1/2013,TA-19833,0
8/1/2013,TA-19833,0
8/1/2013,TA-19833,0
8/1/2013,TA-19833,0
8/1/2013,TA-19925,0
8/1/2013,TA-19925,0
8/1/2013,TA-19925,0
8/1/2013,TA-19925,0
8/1/2013,TA-19925,0
8/1/2013,TA-19925,0
8/1/2013,TA-19925,0
8/1/2013,TA-19925,0
8/1/2013,TA-19926,0
8/1/2013,TA-19926,0
8/1/2013,TA-19926,0
8/1/2013,TA-19926,0
8/1/2013,TA-19926,0
8/1/2013,TA-19926,0
8/1/2013,TA-19926,0
8/1/2013,TA-19926,0
8/1/2013,TA-19927,0
8/1/2013,TA-19927,0
8/1/2013,TA-19927,0
8/1/2013,TA-19927,0
8/1/2013,TA-19927,0
8/1/2013,TA-19927,0
8/1/2013,TA-19927,0
8/1/2013,TA-19927,0
8/1/2013,TA-19930,0
8/1/2013,TA-19930,0
8/1/2013,TA-19930,0
8/1/2013,TA-19930,0
8/1/2013,TA-19930,0
8/1/2013,TA-19930,0
8/1/2013,TA-19930,0
8/1/2013,TA-19930,0
8/1/2013,TA-20052,0
8/1/2013,TA-20052,0
8/1/2013,TA-20052,0
8/1/2013,TA-20052,0
8/1/2013,TA-20052,0
8/1/2013,TA-20052,0
8/1/2013,TA-20052,0
8/1/2013,TA-20052,0
8/1/2013,TA-20055,0
8/1/2013,TA-20055,0
8/1/2013,TA-20055,0
8/1/2013,TA-20055,0
8/1/2013,TA-20055,0
8/1/2013,TA-20055,0
8/1/2013,TA-20055,0
8/1/2013,TA-20055,0
8/1/2013,TA-20057,0
8/1/2013,TA-20057,0
8/1/2013,TA-20057,0
8/1/2013,TA-20057,0
8/1/2013,TA-20057,0
8/1/2013,TA-20057,0
8/1/2013,TA-20057,0
8/1/2013,TA-20057,0
8/1/2013,TA-20060,0
8/1/2013,TA-20060,0
8/1/2013,TA-20060,0
8/1/2013,TA-20060,0
8/1/2013,TA-20060,0
8/1/2013,TA-20060,0
8/1/2013,TA-20060,0
8/1/2013,TA-20060,0
8/1/2013,TA-20061,0
8/1/2013,TA-20061,0
8/1/2013,TA-20061,0
8/1/2013,TA-20061,0
8/1/2013,TA-20061,0
8/1/2013,TA-20061,0
8/1/2013,TA-20061,0
8/1/2013,TA-20061,0
8/1/2013,TA-20064,0
8/1/2013,TA-20064,0
8/1/2013,TA-20064,0
8/1/2013,TA-20064,0
8/1/2013,TA-20064,0
8/1/2013,TA-20064,0
8/1/2013,TA-20064,0
8/1/2013,TA-20064,0
8/1/2013,TA-20073,0
8/1/2013,TA-20073,0
8/1/2013,TA-20073,0
8/1/2013,TA-20073,0
8/1/2013,TA-20073,0
8/1/2013,TA-20073,0
8/1/2013,TA-20073,0
8/1/2013,TA-20073,0
8/1/2013,TA-20153,0
8/1/2013,TA-20153,0
8/1/2013,TA-20153,0
8/1/2013,TA-20153,0
8/1/2013,TA-20153,0
8/1/2013,TA-20153,0
8/1/2013,TA-20153,0
8/1/2013,TA-20153,0
8/1/2013,TA-20154,0
8/1/2013,TA-20154,0
8/1/2013,TA-20154,0
8/1/2013,TA-20154,0
8/1/2013,TA-20154,0
8/1/2013,TA-20154,0
8/1/2013,TA-20154,0
8/1/2013,TA-20154,0
8/1/2013,TA-20160,0
8/1/2013,TA-20160,0
8/1/2013,TA-20160,0
8/1/2013,TA-20160,0
8/1/2013,TA-20160,0
8/1/2013,TA-20160,0
8/1/2013,TA-20160,0
8/1/2013,TA-20160,0
8/1/2013,TA-20165,0
8/1/2013,TA-20165,0
8/1/2013,TA-20165,0
8/1/2013,TA-20165,0
